id,Collection.Date,mt_haplotype,mt_GenBank,RADSeq.year,Lat,Long,Month,Year,Source,Sex,depth_gebco,lon_corrected,lat_corrected,corrected_depth,distance_to_shore,region,dapc_population,admixture_population,offshore_putative_hybrids,low_confidence_population,fourpop,sixpop,newhybrids_category,NCBI.Bioproject,species
8Tt114,9/14/00,OTtr32,PZ123069,2019,28.3833,-92.9988,September,2000,biopsy,M,-52,-92.9988,28.3833,-52,140499.46,Gulf,Offshore,Offshore,TRUE,FALSE,Offshore,Offshore_Gulf,F2,PRJNA1289198,Tursiops truncatus
8Tt132,9/16/01,8Tt132hpl,JN944243,2019,29.5075,-87.4845,September,2001,biopsy,M,-70,-87.4845,29.5075,-70,87332.2,Gulf,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Gulf,NA,PRJNA1289198,Tursiops erebennus
8Tt134,9/22/01,OTtr1,PZ123070,2019,27.5043,-84.839,September,2001,biopsy,M,-259,-84.839,27.5043,-259,200494.1,Gulf,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Gulf,NA,PRJNA1289198,Tursiops truncatus
8Tt136b,9/22/01,OTtr3,PZ123071,2018,27.4927,-84.1898,September,2001,biopsy,F,-72,-84.1898,27.4927,-72,138635.16,Gulf,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Gulf,Backcross2,PRJNA1289198,Tursiops erebennus
8Tt144,6/30/02,GTtr50,JN944201,2019,26.791,-83.6799,June,2002,biopsy,F,-65,-83.6799,26.791,-65,124755.48,Gulf,Intermediate,Intermediate,TRUE,FALSE,Intermediate,Intermediate_Gulf,F2,PRJNA1289198,Tursiops erebennus
8Tt203,7/1/07,OTtr1,PZ123072,2019,28.8683,-85.5081,July,2007,biopsy,F,-142,-85.5081,28.8683,-142,93984.18,Gulf,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Gulf,NA,PRJNA1289198,Tursiops truncatus
8Tt220b,7/10/07,OTtr3,PZ123073,2018,29.8883,-87.285,July,2007,biopsy,M,-50,-87.285,29.8883,-50,49911.73,Gulf,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Gulf,NA,PRJNA1289198,Tursiops erebennus
8Tt583b,7/11/07,GTtr59,JN944210,2018,29.8519,-88.0559,July,2007,biopsy,F,-30,-88.0559,29.8519,-30,50102.8,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
8Tt243,7/13/07,Ttr15,PZ123074,2019,29.2419,-88.6508,July,2007,biopsy,F,-66,-88.6508,29.2419,-66,51794.15,Gulf,Offshore,Offshore,TRUE,FALSE,Offshore,Offshore_Gulf,Backcross1,PRJNA1289198,Tursiops truncatus
8Tt248b,7/14/07,OTtr61,PZ123075,2018,28.8328,-88.9288,July,2007,biopsy,M,-410,-88.9288,28.8328,-410,41895.71,Gulf,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Gulf,NA,PRJNA1289198,Tursiops truncatus
8Tt259,7/17/07,OTtr9,PZ123076,2019,27.9953,-90.5091,July,2007,biopsy,F,-388,-90.5091,27.9953,-388,129805.24,Gulf,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Gulf,NA,PRJNA1289198,Tursiops truncatus
8Tt278b,7/21/07,OTtr4,PZ123077,2018,29.9581,-86.1051,July,2007,biopsy,F,-36,-86.1051,29.9581,-36,37083.62,Gulf,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Gulf,Backcross2,PRJNA1289198,Tursiops erebennus
8Tt285,7/22/07,OTtr3,PZ123078,2019,30.1203,-86.4738,July,2007,biopsy,F,-38,-86.4738,30.1203,-38,32812.08,Gulf,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Gulf,NA,PRJNA1289198,Tursiops erebennus
8Tt292,7/27/07,OTtr61,PZ123079,2019,28.5996,-89.9312,July,2007,biopsy,F,-277,-89.9312,28.5996,-277,65999.71,Gulf,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Gulf,NA,PRJNA1289198,Tursiops truncatus
8Tt301,7/29/07,OTtr30,PZ123080,2019,27.7317,-92.7602,July,2007,biopsy,F,-556,-92.7602,27.7317,-556,205617.08,Gulf,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Gulf,NA,PRJNA1289198,Tursiops truncatus
8Tt303,7/29/07,OTtr30,PZ123081,2019,27.3151,-92.7836,July,2007,biopsy,M,-949,-92.7836,27.3151,-949,251590,Gulf,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Gulf,NA,PRJNA1289198,Tursiops truncatus
8Tt322,7/31/07,OTtr32,PZ123082,2019,27.851,-94.1602,July,2007,biopsy,M,-109,-94.1602,27.851,-109,166847.87,Gulf,Offshore,Offshore,TRUE,FALSE,Offshore,Offshore_Gulf,F2,PRJNA1289198,Tursiops truncatus
8Tt363,8/4/07,OTtr4,PZ123083,2019,26.4452,-96.4032,August,2007,biopsy,F,-84,-96.4032,26.4452,-84,83596.99,Gulf,Offshore,Offshore,TRUE,FALSE,Offshore,Offshore_Gulf,Backcross1,PRJNA1289198,Tursiops truncatus
8Tt365,8/4/07,OTtr4,PZ123084,2019,26.8953,-96.7655,August,2007,biopsy,M,-70,-96.7655,26.8953,-70,61246.6,Gulf,Offshore,Offshore,TRUE,FALSE,Offshore,Offshore_Gulf,F2,PRJNA1289198,Tursiops truncatus
8Tt373,8/5/07,OTtr30,PZ123085,2019,27.257,-95.9933,August,2007,biopsy,F,-462,-95.9933,27.257,-462,125556.68,Gulf,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Gulf,NA,PRJNA1289198,Tursiops truncatus
8Tt424,8/12/07,OTtr32,PZ123086,2019,28.074,-91.7772,August,2007,biopsy,M,-97,-91.7772,28.074,-97,140573.39,Gulf,Offshore,Offshore,TRUE,FALSE,Offshore,Offshore_Gulf,Backcross1,PRJNA1289198,Tursiops truncatus
8Tt428,8/12/07,OTtr24,PZ123087,2019,28.319,-91.6238,August,2007,biopsy,F,-66,-91.6238,28.319,-66,109954.6,Gulf,Offshore,Offshore,TRUE,FALSE,Offshore,Offshore_Gulf,F2,PRJNA1289198,Tursiops truncatus
8Tt445,7/14/07,OTtr61,PZ123088,2019,28.7908,-89.171,July,2007,biopsy,M,-198,-89.171,28.7908,-198,37914.46,Gulf,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Gulf,NA,PRJNA1289198,Tursiops truncatus
8Tt449b,7/31/07,OTtr30,PZ123089,2018 (done 2x),27.8203,-94.3837,July,2007,biopsy,F,-213,-94.3837,27.8203,-213,154744.03,Gulf,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Gulf,NA,PRJNA1289198,Tursiops truncatus
8Tt465,9/21/08,Ttr2,PZ123090,2019,28.0452,-96.0133,September,2008,biopsy,M,-38,-96.0133,28.0452,-38,53608.01,Gulf,Offshore,Offshore,TRUE,FALSE,Offshore,Offshore_Gulf,F2,PRJNA1289198,Tursiops truncatus
8Tt469,9/23/08,OTtr7,PZ123091,2019,27.6347,-92.2384,September,2008,biopsy,M,-482,-92.2384,27.6347,-482,203663.58,Gulf,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Gulf,NA,PRJNA1289198,Tursiops truncatus
8Tt478,9/28/08,OTtr3,PZ123092,2019,28.8676,-85.0557,September,2008,biopsy,M,-51,-85.0557,28.8676,-51,87365.6,Gulf,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Gulf,NA,PRJNA1289198,Tursiops erebennus
8Tt495,8/7/15,OTtr4,PZ123093,2019,29.7785,-88.4691,August,2015,biopsy,F,-31,-88.4691,29.7785,-31,62036.36,Gulf,Offshore,Offshore,TRUE,FALSE,Offshore,Offshore_Gulf,F2,PRJNA1289198,Tursiops truncatus
8Tt513,8/11/15,8Tt274hpl,PZ123094,2019,29.8556,-86.6856,August,2015,biopsy,F,-124,-86.6856,29.8556,-124,62446.11,Gulf,Offshore,Offshore,TRUE,FALSE,Offshore,Offshore_Gulf,F2,PRJNA1289198,Tursiops truncatus
8Tt521,8/13/15,OTtr32,PZ123095,2019,29.3854,-86.364,August,2015,biopsy,M,-223,-86.364,29.3854,-223,104216.36,Gulf,Offshore,Offshore,TRUE,FALSE,Offshore,Offshore_Gulf,F2,PRJNA1289198,Tursiops truncatus
8Tt528,8/14/15,OTtr82,PZ123096,2019,30.1027,-87.1042,August,2015,biopsy,M,-26,-87.1042,30.1027,-26,31421.74,Gulf,Intermediate,Intermediate,FALSE,FALSE,Intermediate,Intermediate_Gulf,Backcross2,PRJNA1289198,Tursiops erebennus
8Tt552,8/26/16,OTtr37,PZ123097,2019,29.9716,-86.7719,August,2016,biopsy,F,-115,-86.7719,29.9716,-115,49482.73,Gulf,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Gulf,Backcross1,PRJNA1289198,Tursiops truncatus
8Tt569,8/29/15,OTtr30,PZ123098,2019,29.5788,-86.3278,August,2015,biopsy,F,-122,-86.3278,29.5788,-122,84307.5,Gulf,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Gulf,NA,PRJNA1289198,Tursiops truncatus
8Tt619,8/23/16,OTtr30,PZ123099,2019,27.0308,-84.5564,August,2016,biopsy,F,-181,-84.5564,27.0308,-181,192360.53,Gulf,Offshore,Offshore,TRUE,FALSE,Offshore,Offshore_Gulf,F2,PRJNA1289198,Tursiops truncatus
8Tt620,7/23/14,OTtr7,PZ123100,2019,24.2677,-82.824,July,2014,biopsy,F,-453,-82.824,24.2677,-453,79138.67,Gulf,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Gulf,NA,PRJNA1289198,Tursiops truncatus
8Tt625,6/22/12,OTtr1,PZ123101,2019,24.2521,-81.9201,June,2012,biopsy,F,-405,-81.9201,24.2521,-405,40879.08,Gulf,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Gulf,NA,PRJNA1289198,Tursiops truncatus
8Tt633,6/21/09,OTtr15,PZ123102,2019,24.9458,-84.2748,June,2009,biopsy,M,-428,-84.2748,24.9458,-428,221040.18,Gulf,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Gulf,NA,PRJNA1289198,Tursiops truncatus
8Tt649,7/10/09,OTtr9,PZ123103,2019,28.36,-89.486,July,2009,biopsy,M,-792,-89.486,28.36,-792,89186.58,Gulf,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Gulf,NA,PRJNA1289198,Tursiops truncatus
8Tt653,7/20/09,OTtr1,PZ123104,2019,28.842,-86.4461,July,2009,biopsy,M,-390,-86.4461,28.842,-390,147272.66,Gulf,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Gulf,Backcross1,PRJNA1289198,Tursiops truncatus
8Tt654,8/5/09,OTtr4,PZ123105,2019,27.7705,-95.5121,August,2009,biopsy,F,-107,-95.5121,27.7705,-107,105520.49,Gulf,Offshore,Offshore,TRUE,FALSE,Offshore,Offshore_Gulf,F2,PRJNA1289198,Tursiops truncatus
9Tt003,6/14/94,OTtr13,PZ123106,2019,40.8,-66.0167,June,1994,bycatch,F,-2980,-66.0167,40.8,-2980,335834.04,Atlantic,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Atlantic,NA,PRJNA1289198,Tursiops truncatus
9Tt022,4/27/00,OTtr1,PZ123107,2019,40.5333,-71.2833,April,2000,bycatch,M,-68,-71.2833,40.5333,-68,74858.89,Atlantic,Offshore,Offshore,FALSE,FALSE,Offshore,Offshore_Atlantic,NA,PRJNA1289198,Tursiops truncatus
9Tt036,9/17/02,Ttr2,PV300066,2019,38.9734,-74.819,September,2002,live capture,F,-2,-74.819,38.9734,-2,4952.1,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
9Tt039,9/17/02,Ttr5,PV300067,2019,38.9848,-74.8021,September,2002,live capture,M,-1,-74.8021,38.9848,-1,5075.82,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
9Tt053,6/16/05,Ttr2,PV300068,2019,39.4909,-74.2353,June,2005,biopsy,M,-12,-74.2353,39.4909,-12,13917.04,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
9Tt055,6/17/05,Ttr1,PV300069,2019,39.5113,-74.2247,June,2005,biopsy,M,-13,-74.2247,39.5113,-13,13010.1,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
9Tt058,6/21/05,Ttr1,PV300070,2019,39.3918,-74.3762,June,2005,biopsy,M,-3,-74.3762,39.3918,-3,8941.34,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
9Tt061,7/6/05,Ttr2,PV300071,2019,39.3559,-74.4154,July,2005,biopsy,F,-3,-74.4154,39.3559,-3,8179.88,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
9Tt062,7/12/05,Ttr1,PV300072,2019,39.568,-74.228,July,2005,biopsy,F,-2,-74.228,39.568,-2,9190.09,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
9Tt065,7/14/05,Ttr2,PV300073,2019,39.3917,-74.3767,July,2005,biopsy,F,-3,-74.3767,39.3917,-3,8903.51,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
9Tt066,7/14/05,Ttr1,PV300074,2019,39.3394,-74.3657,July,2005,biopsy,M,-10,-74.3657,39.3394,-10,12529.66,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
9Tt067,7/14/05,Ttr2,PV300075,2019,39.4581,-74.3088,July,2005,biopsy,F,-4,-74.3088,39.4581,-4,9398,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
9Tt069,7/15/05,9Tt069hpl,PV300076,2019,39.4792,-74.258,July,2005,biopsy,F,-10,-74.258,39.4792,-10,12534.94,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
9Tt071,7/15/05,Ttr1,PV300077,2019,39.4595,-74.2777,July,2005,biopsy,F,-6,-74.2777,39.4595,-6,11775.77,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
9Tt072,7/15/05,Ttr2,PV300078,2019,39.6141,-74.1966,July,2005,biopsy,M,-1,-74.1966,39.6141,-1,7716,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
9Tt074,7/20/05,Ttr1,PV300079,2019,39.3591,-74.3283,July,2005,biopsy,M,-10,-74.3283,39.3591,-10,14082.38,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
9Tt075,7/21/05,Ttr6,PV300080,2019,39.355,-74.3437,July,2005,biopsy,M,-10,-74.3437,39.355,-10,13105.46,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
9Tt076,7/21/05,Ttr6,PV300081,2019,39.3082,-74.3767,July,2005,biopsy,F,-10,-74.3767,39.3082,-10,14346.06,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
9Tt079,7/22/05,Ttr1,PV300082,2019,39.5988,-74.1755,July,2005,biopsy,M,-13,-74.1755,39.5988,-13,10193.58,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
9Tt084,8/3/05,Ttr1,PV300083,2019,39.2632,-74.4863,August,2005,biopsy,F,-12,-74.4863,39.2632,-12,10590.22,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
9Tt085,8/12/05,Ttr1,PV300084,2019,39.3699,-74.4066,August,2005,biopsy,M,-9,-74.4066,39.3699,-9,7656.99,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
9Tt087,8/17/05,Ttr1,PV300085,2019,39.3189,-74.501,August,2005,biopsy,F,-3,-74.501,39.3189,-3,5944.55,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
9Tt089,8/26/05,Ttr1,PV300086,2019,39.4139,-74.2895,August,2005,biopsy,M,-10,-74.2895,39.4139,-10,13412.26,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
9Tt146,9/6/13,Ttr5,PZ123108,2018,38.9401,-74.9723,September,2013,stranding,M,stranding,-74.9723,38.9401,stranding,stranding,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1289198,Tursiops erebennus
9Tt147,10/8/13,Ttr2,PZ123109,2018,39.5832,-74.2208,October,2013,stranding,F,stranding,-74.2208,39.5832,stranding,stranding,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1289198,Tursiops erebennus
9Tt150,9/23/13,Ttr2,PZ123110,2018,39.6575,-74.1659,September,2013,stranding,M,stranding,-74.1659,39.6575,stranding,stranding,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1289198,Tursiops erebennus
9Tt174,9/15/03,Ttr1,PV300190,2019,38.9651,-74.9691,September,2003,live capture,F,-6,-74.9691,38.9651,-6,2214.88,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
9Tt175,9/15/03,Ttr3,PV300191,2019,38.9651,-74.9691,September,2003,live capture,M,-6,-74.9691,38.9651,-6,2214.88,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
FB128,6/11/97,GTtr19,PZ123111,2019,27.3387,-82.575,June,1997,live capture,M,-7,-82.575,27.3387,-7,1983.65,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
FB196,6/12/00,GTtr19,PZ123112,2019,27.4368,-82.6775,June,2000,live capture,M,2,-82.67291667,27.43541667,-4,2390.69,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
FB703,7/13/95,Ttr5,PV300106,2019,34.7623,-76.6777,July,1995,live capture,F,-5,-76.6777,34.7623,-5,1104,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
FB711,7/16/95,Ttr5,PV300107,2019,34.9858,-76.5743,July,1995,live capture,F,5,-76.57708333,34.98541667,-3,412.62,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
FB712,7/15/95,Ttr5,PV300108,2019,34.7475,-76.692,July,1995,live capture,M,-7,-76.692,34.7475,-7,1930.37,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
FB715,7/17/95,Ttr5,PV300109,2019,34.7042,-76.94,July,1995,live capture,F,-1,-76.94,34.7042,-1,1788.58,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
FB718,7/17/95,Ttr5,PV300110,2019,34.6983,-76.9003,July,1995,live capture,M,-1,-76.9003,34.6983,-1,3764.1,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
FB719,7/19/95,Ttr5,PV300111,2019,34.7048,-76.9408,July,1995,live capture,F,-1,-76.9408,34.7048,-1,1697.1,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
FB724,7/18/95,Ttr5,PV300115,2019,34.7147,-76.9058,July,1995,live capture,M,-1,-76.9058,34.7147,-1,1885.53,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
FB725,7/20/95,Ttr5,PV300116,2019,34.6915,-76.6295,July,1995,live capture,F,-2,-76.6295,34.6915,-2,4350.6,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
FB730,7/20/95,Ttr5,PV300117,2019,34.763,-76.6803,July,1995,live capture,M,-5,-76.6803,34.763,-5,1313.23,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1227152,Tursiops erebennus
FB819,8/13/03,Ttr1,PZ123113,2019,32.7529,-79.9017,August,2003,live capture,F,9,-79.89791667,32.75208333,-5,1657.02,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1289198,Tursiops erebennus
FB824,8/15/03,Ttr9,PZ123114,2019,32.785,-79.8993,August,2003,live capture,M,-16,-79.8993,32.785,-16,3253.5,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1289198,Tursiops erebennus
FB833,8/18/04,Ttr4,PZ123115,2019,32.7441,-79.8773,August,2004,live capture,F,-6,-79.8773,32.7441,-6,2519.17,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1289198,Tursiops erebennus
FB896,8/2/05,Ttr4,PZ123116,2019,32.766,-79.9481,August,2005,live capture,M,-6,-79.9481,32.766,-6,1777.76,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1289198,Tursiops erebennus
FB8A0,8/4/05,Ttr6,PZ123117,2019,32.821,-79.9665,August,2005,live capture,M,0,-79.96458333,32.78541667,-13,2274.07,Atlantic,Coastal_Atlantic,Coastal_Atlantic,FALSE,FALSE,Coastal_Atlantic,Coastal_Atlantic,NA,PRJNA1289198,Tursiops erebennus
FB90,6/2/98,Ttr2,PZ123118,2019,27.3968,-82.6327,June,1998,live capture,F,-5,-82.6327,27.3968,-5,4245.14,Gulf,Coastal_Gulf,Coastal_Gulf,FALSE,FALSE,Coastal_Gulf,Coastal_Gulf,NA,PRJNA1289198,Tursiops erebennus
